replication,n_synthetic,synthetic_source,mechanism,target_missing_rate,observed_missing_rate,method,n_imputed_datasets,runtime_seconds,ari_true_gmm_vs_benchmark,ari_vs_full_data_kmeans,ari_vs_full_data_kmeans_within_variance,ari_vs_full_data_kmeans_between_variance,ari_vs_full_data_kmeans_total_variance,ari_vs_full_data_kmeans_rubin_se,ari_vs_full_data_kmeans_within_variance_available,centroid_error_mean,centroid_error_mean_within_variance,centroid_error_mean_between_variance,centroid_error_mean_total_variance,centroid_error_mean_rubin_se,centroid_error_mean_within_variance_available,centroid_error_max,centroid_error_max_within_variance,centroid_error_max_between_variance,centroid_error_max_total_variance,centroid_error_max_rubin_se,centroid_error_max_within_variance_available,cluster_size_error_mean_abs,cluster_size_error_mean_abs_within_variance,cluster_size_error_mean_abs_between_variance,cluster_size_error_mean_abs_total_variance,cluster_size_error_mean_abs_rubin_se,cluster_size_error_mean_abs_within_variance_available,silhouette,silhouette_within_variance,silhouette_between_variance,silhouette_total_variance,silhouette_rubin_se,silhouette_within_variance_available
7,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.49905,mice_pmm,10,49.4109228476882,0.948682665021949,0.7766134292944177,0.0,0.000232632489204839,0.0002558957381253229,0.01599674148460626,False,0.28472623229487226,0.0,0.0003976587914282079,0.0004374246705710287,0.020914699868059994,False,0.6898997018642073,0.0,0.0029850668626770064,0.0032835735489447075,0.05730247419566373,False,0.010860000000000005,1.4363709999999998e-05,4.747111111111097e-06,1.9585532222222206e-05,0.004425554453650097,True,0.4635322748479508,1.9774004408884256e-05,1.4767974066611254e-05,3.601877588215664e-05,0.006001564452886983,True
8,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.100525,mice_pmm,10,14.106773681007326,0.948682665021949,0.9845487693529746,0.0,4.839449117365763e-06,5.32339402910234e-06,0.002307248150741992,False,0.02760497193485013,0.0,1.6224294339439495e-05,1.7846723773383445e-05,0.004224538291148921,False,0.04413680577597977,0.0,8.78787500377779e-05,9.66666250415557e-05,0.00983191868566638,False,0.0015600000000000013,1.4269281e-05,1.13777777777778e-07,1.4394436555555557e-05,0.0037940000732150174,True,0.5626277905545011,3.352977598564663e-05,1.2727801316942807e-06,3.4929834130510334e-05,0.005910146709728138,True
8,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.3012,mice_pmm,10,34.9236527220346,0.948682665021949,0.9057608209344801,0.0,0.00026857249351540624,0.0002954297428669469,0.017188069783048557,False,0.13185205731084054,0.0,0.0002063587226144191,0.00022699459487586103,0.015066339796906913,False,0.3735512312898393,0.0,0.0022595430878712334,0.002485497396658357,0.04985476302880555,False,0.006120000000000006,1.4343839e-05,2.6240000000000044e-06,1.7230239000000003e-05,0.0041509323049165716,True,0.5137994916427262,2.586821174273846e-05,1.3367532767045747e-05,4.0572497786488784e-05,0.006369654447965665,True
8,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.496925,mice_pmm,10,49.476325688418,0.948682665021949,0.8071721675266653,0.0,0.00019583623431840473,0.0002154198577502452,0.014677188346214176,False,0.2667833382637447,0.0,0.0005794320331032932,0.0006373752364136225,0.025246291537840217,False,0.6235989539671793,0.0,0.008267119012311874,0.009093830913543061,0.0953615798607755,False,0.007920000000000003,1.4288651999999998e-05,1.7388444444444433e-05,3.341594088888887e-05,0.005780652289222115,True,0.46322315475647785,2.0588298347839835e-05,4.737041311882942e-05,7.26957527785522e-05,0.008526180433145443,True
9,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.100325,mice_pmm,10,14.132048177998513,0.948682665021949,0.9865647718044175,0.0,1.1166244350344335e-05,1.2282868785378769e-05,0.0035046923952579303,False,0.025089859461169206,0.0,1.4393944600179445e-05,1.583333906019739e-05,0.00397911284838686,False,0.05696221375499253,0.0,0.00010325963362264561,0.00011358559698491019,0.010657654384756065,False,0.0014800000000000015,1.4275403999999998e-05,1.440000000000003e-07,1.4433803999999998e-05,0.0037991846493688614,True,0.5614804514010944,3.311697358619681e-05,1.3275829285548347e-06,3.4577314807607125e-05,0.0058802478525660055,True
9,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.300875,mice_pmm,10,35.725214743986726,0.948682665021949,0.9053448329585304,0.0,0.0001112107417475181,0.00012233181592226992,0.011060371418820885,False,0.12235010513407654,0.0,8.419709352860543e-05,9.261680288146598e-05,0.009623762407783454,False,0.3121770253152826,0.0,0.0018053367167283592,0.001985870388401195,0.044563105686219795,False,0.0035800000000000033,1.4291734999999998e-05,1.9328888888888926e-06,1.641791277777778e-05,0.004051902365281989,True,0.5185637395374008,2.6606709868443052e-05,1.8059572688732775e-05,4.647223982604911e-05,0.006817055069899987,True
9,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.499425,mice_pmm,10,49.833931122906506,0.948682665021949,0.812438128310286,0.0,0.0001737952053320737,0.00019117472586528109,0.0138265948760091,False,0.2600195308261769,0.0,0.001183345781416313,0.0013016803595579446,0.036078807623838464,False,0.6266513405238417,0.0,0.01411153652125304,0.015522690173378345,0.12459008858403764,False,0.009360000000000007,1.4303324e-05,1.6904888888888882e-05,3.289870177777777e-05,0.005735738991427153,True,0.4690409754225657,2.0010331673460913e-05,7.757066206507628e-05,0.00010533805994504482,0.010263433146128289,True
10,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.100625,mice_pmm,10,14.164794174022973,0.948682665021949,0.9831320030511244,0.0,1.7817908428959283e-05,1.9599699271855213e-05,0.004427154760323521,False,0.027906771560190065,0.0,3.253111809001206e-05,3.578422989901327e-05,0.0059819921346499,False,0.05013318834147519,0.0,0.00019734804516653885,0.00021708284968319276,0.014733731695778662,False,0.0016000000000000014,1.4270488000000002e-05,3.1111111111111155e-07,1.4612710222222225e-05,0.0038226574816771415,True,0.5626143388982893,3.331237938684451e-05,6.176522564934037e-07,3.399179686898726e-05,0.005830248439731129,True
10,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.298925,mice_pmm,10,36.477884941734374,0.948682665021949,0.9179030590008349,0.0,2.267038101379281e-05,2.4937419115172095e-05,0.004993737990240586,False,0.10658031260341291,0.0,0.00011285546976658863,0.0001241410167432475,0.011141858765181306,False,0.27024639649314863,0.0,0.001690802461908481,0.0018598827080993292,0.04312635746384488,False,0.003160000000000003,1.42823e-05,2.736000000000004e-06,1.7291900000000006e-05,0.004158353039365466,True,0.5220417615733871,2.7025730518975267e-05,1.1869356339666986e-05,4.008202249260895e-05,0.006331036446949974,True
10,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.4957,mice_pmm,10,48.669623983092606,0.948682665021949,0.7926597863901798,0.0,8.726496300990395e-05,9.599145931089435e-05,0.00979752312122275,False,0.2763787950886857,0.0,0.0004886700958589738,0.0005375371054448713,0.023184846461533258,False,0.6749345729471845,0.0,0.0059536355470225415,0.006548999101724796,0.08092588647475414,False,0.008460000000000006,1.4310931999999998e-05,6.77377777777778e-06,2.1762087555555558e-05,0.004664985268525031,True,0.46011516096477845,1.9264852770819736e-05,3.993920752617559e-05,6.319798104961288e-05,0.007949715784203414,True
