replication,n_synthetic,synthetic_source,mechanism,target_missing_rate,observed_missing_rate,method,n_imputed_datasets,runtime_seconds,ari_true_gmm_vs_benchmark,ari_vs_full_data_kmeans,ari_vs_full_data_kmeans_within_variance,ari_vs_full_data_kmeans_between_variance,ari_vs_full_data_kmeans_total_variance,ari_vs_full_data_kmeans_rubin_se,ari_vs_full_data_kmeans_within_variance_available,centroid_error_mean,centroid_error_mean_within_variance,centroid_error_mean_between_variance,centroid_error_mean_total_variance,centroid_error_mean_rubin_se,centroid_error_mean_within_variance_available,centroid_error_max,centroid_error_max_within_variance,centroid_error_max_between_variance,centroid_error_max_total_variance,centroid_error_max_rubin_se,centroid_error_max_within_variance_available,cluster_size_error_mean_abs,cluster_size_error_mean_abs_within_variance,cluster_size_error_mean_abs_between_variance,cluster_size_error_mean_abs_total_variance,cluster_size_error_mean_abs_rubin_se,cluster_size_error_mean_abs_within_variance_available,silhouette,silhouette_within_variance,silhouette_between_variance,silhouette_total_variance,silhouette_rubin_se,silhouette_within_variance_available
92,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.099475,mice_pmm,10,33.02488391799852,0.948682665021949,0.9860711758868475,0.0,1.2025280123865687e-05,1.3227808136252257e-05,0.0036370053802891543,False,0.03693158473201585,0.0,3.543138884914859e-05,3.8974527734063456e-05,0.0062429582518276905,False,0.0678612621670047,0.0,0.00022175542497609755,0.00024393096747370733,0.015618289518180515,False,0.0011200000000000008,1.4230014e-05,2.951111111111116e-07,1.4554636222222222e-05,0.003815053895061277,True,0.5673623099897142,3.420124413752223e-05,4.3577010450670596e-07,3.468059125247961e-05,0.005889022945487613,True
92,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.299525,mice_pmm,10,69.85192002076656,0.948682665021949,0.9320069351864226,0.0,6.420725022111342e-05,7.062797524322477e-05,0.00840404517141744,False,0.17279547366240394,0.0,0.0001162064099793278,0.0001278270509772606,0.011306062576213728,False,0.3125943891202554,0.0,0.0003408536223350774,0.0003749389845685852,0.019363341255284047,False,0.0025000000000000022,1.4198606999999999e-05,2.500000000000005e-06,1.6948607000000005e-05,0.004116868591538963,True,0.5242355728814833,2.6552442914604765e-05,1.4081611687404358e-05,4.204221577074956e-05,0.006483996897805363,True
92,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.49665,mice_pmm,10,79.27942215511575,0.948682665021949,0.7686039776142701,0.0,0.0010479985378715243,0.0011527983916586769,0.033952884879766505,False,0.5475388098375695,0.0,0.003986134781756915,0.004384748259932607,0.06621743169236184,False,1.313466493624728,0.0,0.039004456371481394,0.042904902008629536,0.2071349849943981,False,0.008200000000000006,1.4362013000000001e-05,1.2933333333333334e-05,2.858867966666667e-05,0.0053468382869380545,True,0.4322706364515606,1.5215703342587716e-05,0.00012833115977837667,0.00015637997909880206,0.012505198083149345,True
93,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.098675,mice_pmm,10,32.696094487793744,0.948682665021949,0.9916754001159964,0.0,3.5032922218169616e-06,3.853621443998658e-06,0.0019630642995069362,False,0.04084600374572596,0.0,1.4031145812968486e-05,1.5434260394265335e-05,0.0039286461273911315,False,0.07819355304458084,0.0,0.00027750991618123933,0.0003052609077993633,0.017471717368346,False,0.0004200000000000004,1.4242522e-05,7.511111111111125e-08,1.4325144222222222e-05,0.003784857226134458,True,0.5627308472925547,3.3287740043396736e-05,5.042594277613792e-07,3.3842425413934256e-05,0.005817424293786233,True
93,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.30175,mice_pmm,10,64.89936703210697,0.948682665021949,0.9394216774752282,0.0,5.291635695128772e-05,5.8207992646416494e-05,0.007629416271669576,False,0.15815486269241377,0.0,0.00029289130392370997,0.00032218043431608097,0.01794938534647025,False,0.2966675418856764,0.0,0.0016491010862997324,0.0018140111949297058,0.042591210301301675,False,0.0032000000000000028,1.4193432e-05,1.1111111111111134e-06,1.5415654222222224e-05,0.0039262774000600395,True,0.5193181250665385,2.583522219736595e-05,2.261525182202648e-05,5.071199920159508e-05,0.007121235791742546,True
93,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.4993,mice_pmm,10,81.63433117279783,0.948682665021949,0.7985711534718082,0.0,0.0005866132365399122,0.0006452745601939035,0.02540225502182638,False,0.49897250621255307,0.0,0.0011340898794217629,0.0012474988673639392,0.03531994999096034,False,1.0458551238357858,0.0,0.015515791830125667,0.017067371013138235,0.13064214868540028,False,0.0035400000000000015,1.4277172e-05,4.053777777777785e-06,1.8736327555555564e-05,0.004328547973114722,True,0.4520209438091099,1.7119365848011502e-05,9.05995171425645e-05,0.00011677883470483246,0.010806425621121558,True
94,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.097725,mice_pmm,10,31.889199899043888,0.948682665021949,0.9937289735454387,0.0,1.0918617938711927e-05,1.201047973258312e-05,0.0034656139041421103,False,0.0396647914052234,0.0,1.6407884596610654e-05,1.804867305627172e-05,0.004248372989306815,False,0.10676074557075692,0.0,0.00028589854746173993,0.0003144884022079139,0.017733820857556724,False,0.0002800000000000002,1.4247407000000001e-05,4.62222222222223e-08,1.4298251444444446e-05,0.003781302876581622,True,0.565499371235284,3.3458088913803936e-05,7.936734762350427e-07,3.433112973766248e-05,0.005859277236798279,True
94,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.303375,mice_pmm,10,68.43549131974578,0.948682665021949,0.9355272901734137,0.0,3.84049658630094e-05,4.2245462449310345e-05,0.006499650948267171,False,0.17693946993935453,0.0,0.00016866889065522518,0.0001855357797207477,0.013621151923414837,False,0.3362426722719151,0.0,0.001911392088836378,0.002102531297720016,0.045853367354208745,False,0.002480000000000002,1.4211401e-05,1.5040000000000025e-06,1.5865801000000003e-05,0.003983189802156057,True,0.5244719998042109,2.668616685565549e-05,1.595986306760756e-05,4.424201623002381e-05,0.0066514672238554865,True
94,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.49685,mice_pmm,10,87.40488598309457,0.948682665021949,0.8054041171774919,0.0,0.0007347811501541843,0.0008082592651696028,0.028429900899749946,False,0.49751639698324446,0.0,0.003354600792543316,0.0036900608717976477,0.060745871232517915,False,0.9590253550346917,0.0,0.0427439864121645,0.047018385053380955,0.2168372317047535,False,0.004660000000000002,1.4257460000000001e-05,1.1956e-05,2.7409060000000002e-05,0.0052353662718094525,True,0.45428980140914027,1.721436308147558e-05,0.00023090423656236392,0.0002712090233000759,0.01646842504006002,True
95,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.1018,mice_pmm,10,31.60934194130823,0.948682665021949,0.9862777036480821,0.0,1.157736329564217e-05,1.2735099625206389e-05,0.003568627134516352,False,0.04731984503303146,0.0,4.7460549911873426e-05,5.2206604903060775e-05,0.00722541382227072,False,0.08821850457245627,0.0,0.00015113793041518392,0.00016625172345670233,0.012893863790838738,False,0.0007600000000000007,1.4246868e-05,1.848888888888892e-07,1.4450245777777778e-05,0.0038013478896015,True,0.5643266201659651,3.361209309134135e-05,3.6248114624884046e-06,3.759938570007859e-05,0.006131833795862261,True
95,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.2995,mice_pmm,10,64.62256737425923,0.948682665021949,0.9435245562164043,0.0,2.1307794139516663e-05,2.3438573553468332e-05,0.004841340057615075,False,0.14822205860567006,0.0,0.00012423739336765501,0.00013666113270442053,0.011690215254836864,False,0.24082182069301777,0.0,0.0007894284507379185,0.0008683712958117104,0.029468140352110962,False,0.0026400000000000026,1.4202693000000001e-05,1.047111111111113e-06,1.5354515222222226e-05,0.003918483791241483,True,0.5293378744594731,2.748486188063858e-05,1.261734892755968e-05,4.136394570095423e-05,0.006431480832666318,True
95,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.500325,mice_pmm,10,87.90807789098471,0.948682665021949,0.8268749516622848,0.0,0.0002144909363846758,0.00023594003002314342,0.015360339515230236,False,0.4467263158329744,0.0,0.002006800562051449,0.0022074806182565943,0.04698383358408075,False,0.9317462374217212,0.0,0.027040022832934607,0.02974402511622807,0.17246456191411635,False,0.003080000000000001,1.4253164000000001e-05,4.944000000000006e-06,1.9691564000000008e-05,0.0044375177746122894,True,0.4619096330562261,1.7597555769178537e-05,0.0001046051760599919,0.00013266324943516964,0.011517953352708528,True
96,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.10275,mice_pmm,10,31.49738806905225,0.948682665021949,0.9921201455201031,0.0,5.578973143862805e-06,6.136870458249086e-06,0.0024772707680528355,False,0.03692741962600158,0.0,8.660904315002134e-06,9.526994746502348e-06,0.003086583021158243,False,0.08733875553126377,0.0,9.456920787336588e-05,0.00010402612866070248,0.010199320009721357,False,0.00034000000000000035,1.4244726000000002e-05,1.6933333333333368e-07,1.4430992666666669e-05,0.003798814639682577,True,0.5641390939617803,3.347086504017908e-05,4.50030110068372e-07,3.3965898161254284e-05,0.0058280269526877005,True
96,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.2985,mice_pmm,10,70.23020473774523,0.948682665021949,0.9134756360121876,0.0,6.360473435893703e-05,6.996520779483074e-05,0.008364520774965576,False,0.18812898104032494,0.0,0.0006555197851952383,0.0007210717637147622,0.026852779441144677,False,0.33423307182308953,0.0,0.001361487371463333,0.0014976361086096663,0.03869930372254346,False,0.004400000000000004,1.4169526e-05,3.475555555555562e-06,1.7992637111111118e-05,0.004241772873588486,True,0.5196282592482497,2.60625531101676e-05,4.2321608848972206e-05,7.261632284403702e-05,0.008521521157870643,True
96,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.5012,mice_pmm,10,86.06483227200806,0.948682665021949,0.7108523086241776,0.0,0.00043210629598369396,0.0004753169255820634,0.021801764276820887,False,0.6489866019761975,0.0,0.0015156119933885772,0.001667173192727435,0.040831032227062726,False,1.6901773813832672,0.0,0.01927223248034561,0.021199455728380175,0.14560032873719816,False,0.01086,1.4390824e-05,1.5342666666666627e-05,3.126775733333329e-05,0.005591757982364159,True,0.41434903280740426,1.3501626356200576e-05,5.5202311734798556e-05,7.422416926447899e-05,0.008615344988128971,True
97,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.100375,mice_pmm,10,36.032739693298936,0.948682665021949,0.9884612258562095,0.0,4.811585689204768e-06,5.292744258125246e-06,0.0023005965005026946,False,0.054454140935643845,0.0,2.420373933284489e-05,2.662411326612938e-05,0.005159855934629317,False,0.09511093082120811,0.0,0.00010060507483761878,0.00011066558232138068,0.01051977102038731,False,0.00044000000000000045,1.4244216000000002e-05,6.933333333333344e-08,1.4320482666666668e-05,0.0037842413594625104,True,0.5630039760817753,3.2999628676085454e-05,1.7037618901243795e-06,3.487376675522227e-05,0.005905401489756837,True
97,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.30215,mice_pmm,10,67.83236261690035,0.948682665021949,0.9449380121990213,0.0,5.397970527480642e-05,5.937767580228707e-05,0.0077056911307349365,False,0.1928184716180247,0.0,0.00022043916468184328,0.00024248308115002763,0.015571868261388152,False,0.3076970523629542,0.0,0.0005092008925530083,0.0005601209818083091,0.023666875201604227,False,0.0018600000000000016,1.4222175000000002e-05,1.0582222222222242e-06,1.538621944444445e-05,0.003922527175743267,True,0.5271770273667697,2.6428842403311646e-05,2.6567817906086136e-05,5.56534421000064e-05,0.007460123464126207,True
97,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.499375,mice_pmm,10,83.4862961890176,0.948682665021949,0.7645083013701217,0.0,0.00036454795785178303,0.00040100275363696134,0.02002505314941664,False,0.5834966077635848,0.0,0.0009284407760901068,0.0010212848536991176,0.031957547679681515,False,1.3754016142265648,0.0,0.015829056564683294,0.017411962221151624,0.13195439447457452,False,0.008720000000000006,1.4362615e-05,5.699555555555564e-06,2.063212611111112e-05,0.004542260022401967,True,0.4279599242597903,1.4834193943070295e-05,6.518583951225081e-05,8.653861740654618e-05,0.009302613471844683,True
98,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.10035,mice_pmm,10,34.40349871991202,0.948682665021949,0.992435090330933,0.0,7.64475467885166e-06,8.409230146736826e-06,0.002899867263641015,False,0.04121537971691396,0.0,7.887788691156504e-06,8.676567560272156e-06,0.0029456013919524405,False,0.09406221030200047,0.0,0.00013923130747177183,0.00015315443821894902,0.012375558097271776,False,0.00034000000000000024,1.4248120000000001e-05,4.4888888888888964e-08,1.4297497777777778e-05,0.0037812032182597353,True,0.5651092076799944,3.3667618202947385e-05,1.0937163612556396e-06,3.4870706200328585e-05,0.005905142352249316,True
98,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.2991,mice_pmm,10,67.99054169794545,0.948682665021949,0.9268188885589386,0.0,8.915213759622353e-05,9.80673513558459e-05,0.009902896109514928,False,0.19290439750950827,0.0,0.00042723358009473614,0.0004699569381042098,0.021678490217360843,False,0.32877248361686445,0.0,0.002116285651714604,0.0023279142168860646,0.04824846336295141,False,0.0027200000000000015,1.4214096e-05,1.0862222222222238e-06,1.5408940444444446e-05,0.003925422326889738,True,0.5173195100683465,2.5551042130080396e-05,1.1019064761970476e-05,3.767201336824792e-05,0.006137753120503294,True
98,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.498325,mice_pmm,10,85.3634092840366,0.948682665021949,0.732118874328578,0.0,0.0003875418369891704,0.00042629602068808747,0.020646937319808174,False,0.56189561145682,0.0,0.0012927690524976746,0.0014220459577474422,0.0377100246320185,False,1.3454631485433521,0.0,0.013635875363978846,0.014999462900376731,0.12247229441950017,False,0.004260000000000002,1.4276143999999999e-05,5.378222222222231e-06,2.0192188444444456e-05,0.004493571902667683,True,0.4262949612350102,1.4958332747716697e-05,2.6409490707906635e-05,4.4008772526414e-05,0.006633910801813211,True
99,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.09935,mice_pmm,10,31.680288397707045,0.948682665021949,0.9934425625075791,0.0,1.0913451052964946e-05,1.2004796158261441e-05,0.003464793811796229,False,0.03410589022472489,0.0,2.7072334727742747e-05,2.9779568200517023e-05,0.005457065896662512,False,0.06623810233065655,0.0,0.00014516831028389031,0.00015968514131227936,0.0126366586292532,False,0.0003400000000000003,1.4247378e-05,4.4888888888888964e-08,1.4296755777777777e-05,0.003781105100070319,True,0.565573215673544,3.359367392430011e-05,1.2994148902504276e-06,3.502303030357558e-05,0.005918025878920739,True
99,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.2971,mice_pmm,10,65.8560826741159,0.948682665021949,0.9318393160143206,0.0,6.589185694258736e-05,7.24810426368461e-05,0.008513579895487332,False,0.17226450336763538,0.0,0.0002738426723155756,0.0003012269395471332,0.017355890629614294,False,0.31537284834545687,0.0,0.0011461200696447074,0.0012607320766091783,0.03550678916220359,False,0.003400000000000003,1.4187773999999999e-05,1.2977777777777802e-06,1.5615329555555556e-05,0.003951623660668556,True,0.5308747476006908,2.760242742916617e-05,1.830938091976641e-05,4.774274644090922e-05,0.006909612611493442,True
99,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.501475,mice_pmm,10,79.0369412759319,0.948682665021949,0.8221044201264454,0.0,0.00018023991855897805,0.00019826391041487588,0.014080621804979916,False,0.42927973340532627,0.0,0.0008609902312294039,0.0009470892543523443,0.03077481526105956,False,0.7753078717134775,0.0,0.009957447207774466,0.010953191928551913,0.10465749819555173,False,0.0027800000000000004,1.4248853000000002e-05,7.151111111111116e-07,1.5035475222222225e-05,0.003877560473058057,True,0.4652166404575665,1.9146002477592844e-05,5.261530451872997e-05,7.702283744819581e-05,0.008776265575299999,True
100,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.099375,mice_pmm,10,34.093350837007165,0.948682665021949,0.9882644356656248,0.0,4.2467070278598025e-06,4.671377730645783e-06,0.002161337023845606,False,0.03533235772431417,0.0,1.251132758493505e-05,1.3762460343428556e-05,0.0037097790154439867,False,0.0775596543455392,0.0,4.841711286531752e-05,5.325882415184928e-05,0.007297864355539179,False,0.0008800000000000008,1.4236431999999999e-05,5.51111111111112e-08,1.429705422222222e-05,0.0037811445651048862,True,0.5665967542746356,3.414521083746403e-05,5.606115878143962e-07,3.476188358405986e-05,0.005895920927561687,True
100,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.297175,mice_pmm,10,64.80152507778257,0.948682665021949,0.9292470849314345,0.0,3.6466642066885065e-05,4.0113306273573574e-05,0.006333506633261985,False,0.1936530701135942,0.0,0.0003285640761569299,0.0003614204837726229,0.019011062142148264,False,0.3167261234625208,0.0,0.0018856768112554588,0.0020742444923810047,0.04554387436726266,False,0.002000000000000001,1.4220568e-05,9.777777777777795e-07,1.5296123555555558e-05,0.003911025895536305,True,0.5207122212610541,2.6186278433412712e-05,1.835536864927549e-05,4.637718394761575e-05,0.006810079584528785,True
100,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.50005,mice_pmm,10,83.99634365504608,0.948682665021949,0.7365577965018911,0.0,0.0005122461866254751,0.0005634708052880226,0.023737540000767193,False,0.6002905193490455,0.0,0.0013159990211137598,0.001447598923225136,0.03804732478407826,False,1.7122100408019532,0.0,0.02858606421457169,0.03144467063602886,0.17732645216106047,False,0.014119999999999999,1.4438161999999998e-05,9.246222222222177e-06,2.4609006444444392e-05,0.004960746561198666,True,0.42218798161817384,1.3808489522543871e-05,6.20946790097452e-05,8.21126364332636e-05,0.009061602310478185,True
101,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.10075,mice_pmm,10,34.08123464975506,0.948682665021949,0.9917699931812235,0.0,5.26567567808194e-06,5.7922432458901345e-06,0.002406707968551676,False,0.03655643652455029,0.0,1.4378295327952818e-05,1.58161248607481e-05,0.003976949190113962,False,0.09162893296405734,0.0,0.000388064518974197,0.0004268709708716167,0.02066085600529699,False,0.0007400000000000006,1.423465e-05,7.155555555555568e-08,1.4313361111111111e-05,0.0037833002935414883,True,0.5669301988867503,3.388817851493299e-05,8.186026913247488e-07,3.4788641475390214e-05,0.005898189677807099,True
101,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.302925,mice_pmm,10,64.70801957603544,0.948682665021949,0.9352627933037485,0.0,0.00010160171445103512,0.00011176188589613865,0.01057174942458147,False,0.1667883052237185,0.0,0.00019635612498594565,0.00021599173748454025,0.014696657357526583,False,0.313782629728835,0.0,0.0007372578657437555,0.0008109836523181311,0.02847777470797413,False,0.0036000000000000034,1.4180978000000002e-05,2.320000000000004e-06,1.6732978000000007e-05,0.004090596289051268,True,0.5313796898649363,2.7615825632530543e-05,2.9938196828590993e-05,6.054784214398064e-05,0.007781249394793913,True
101,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.4985,mice_pmm,10,84.5649600350298,0.948682665021949,0.7736406769547749,0.0,0.0003999933000455042,0.00043999263005005466,0.020976001288378458,False,0.5003767734274167,0.0,0.0012527695811149872,0.0013780465392264861,0.03712204923258529,False,1.1177252565370213,0.0,0.019218225551888922,0.021140048107077817,0.1453961763839676,False,0.003940000000000004,1.4255060999999997e-05,3.8404444444444504e-06,1.8479549888888893e-05,0.004298784699061921,True,0.43882389486339524,1.5957197710486898e-05,7.902351826500328e-05,0.00010288306780199051,0.01014312909323304,True
102,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.102175,mice_pmm,10,30.80396637925878,0.948682665021949,0.9924730344072602,0.0,7.69369325325458e-06,8.463062578580039e-06,0.0029091343349147763,False,0.0350481587811102,0.0,1.2203462366067118e-05,1.342380860267383e-05,0.003663851607621934,False,0.07541745769212074,0.0,0.000170852694657565,0.0001879379641233215,0.013709046798494835,False,0.0006200000000000005,1.4241792e-05,2.0844444444444484e-07,1.4471080888888889e-05,0.00380408739238321,True,0.5670573180104421,3.370627549859023e-05,4.440346097311534e-06,3.859065620563292e-05,0.00621213781283327,True
102,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.303425,mice_pmm,10,63.274924494791776,0.948682665021949,0.9238041361374956,0.0,0.00012002132981916191,0.0001320234628010781,0.011490146335059364,False,0.1981953060761707,0.0,0.00033688216725742573,0.0003705703839831683,0.019250204777694402,False,0.3641915792389396,0.0,0.0014298073881672973,0.0015727881269840271,0.03965839289461976,False,0.003120000000000003,1.4197870000000001e-05,1.9751111111111148e-06,1.6370492222222228e-05,0.004046046492839921,True,0.5215556867164957,2.6033159379580673e-05,2.3237160994897658e-05,5.15940364739681e-05,0.007182898890696437,True
102,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.498475,mice_pmm,10,82.7196088321507,0.948682665021949,0.7878031787689073,0.0,0.0003532423942548753,0.00038856663368036287,0.019712093589478587,False,0.5313608453696004,0.0,0.0032410997383562744,0.003565209712191902,0.05970937708762253,False,1.0982621773252792,0.0,0.0475043645841937,0.052254801042613076,0.22859309053996596,False,0.006300000000000003,1.4276020000000003e-05,1.1406666666666682e-05,2.6823353333333353e-05,0.0051791266960109555,True,0.4520168838582367,1.6918863426727945e-05,0.00012985759163252177,0.0001597622142225019,0.012639707837703445,True
103,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.099725,mice_pmm,10,33.553501460235566,0.948682665021949,0.9940558690796252,0.0,3.418180253167425e-06,3.7599982784841677e-06,0.0019390714990644795,False,0.04487828501847646,0.0,3.0182147719064306e-05,3.320036249097074e-05,0.0057619755718825065,False,0.08946063375324827,0.0,0.0002075257140975933,0.00022827828550735265,0.015108881014401849,False,0.0005600000000000005,1.4258448000000002e-05,8.711111111111126e-08,1.4354270222222225e-05,0.003788702973607488,True,0.5665701858703805,3.316818208917615e-05,5.217264084235722e-07,3.3742081138442085e-05,0.005808793432240647,True
103,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.298325,mice_pmm,10,64.19671937311068,0.948682665021949,0.9293858467964864,0.0,3.609406141262621e-05,3.970346755388883e-05,0.0063010687628281626,False,0.1614212362641522,0.0,5.3277872767168105e-05,5.860566004388492e-05,0.007655433367477305,False,0.26002019744675764,0.0,0.00042535103421134657,0.00046788613763248124,0.021630675847797296,False,0.0033200000000000026,1.4177855e-05,5.973333333333343e-07,1.4834921666666668e-05,0.0038516128656274204,True,0.5291360822534706,2.7224708602980663e-05,4.283013833497578e-06,3.1936023819828e-05,0.005651196671487199,True
103,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.50625,mice_pmm,10,87.94585783872753,0.948682665021949,0.7783414045313135,0.0,0.0005872997608115407,0.0006460297368926949,0.025417115038742985,False,0.5365739867753231,0.0,0.003017688139851615,0.0033194569538367766,0.0576147286189632,False,1.1727744949473857,0.0,0.03269930289865818,0.035969233188524005,0.18965556461259978,False,0.006020000000000004,1.4313502000000002e-05,1.3257333333333351e-05,2.889656866666669e-05,0.005375552870790752,True,0.4413062463429479,1.6045986151175073e-05,8.589566401158991e-05,0.00011053121656392398,0.010513382736489905,True
104,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.100725,mice_pmm,10,33.94697111379355,0.948682665021949,0.9891635506039597,0.0,5.111734152560806e-06,5.622907567816887e-06,0.002371267080658964,False,0.04966147059368957,0.0,3.6570649062646576e-05,4.0227713968911234e-05,0.006342532141732609,False,0.12573069207854506,0.0,0.00043961762787586616,0.0004835793906634528,0.021990438619169304,False,0.00030000000000000024,1.4243355000000002e-05,2.000000000000003e-08,1.4265355000000003e-05,0.003776950489482223,True,0.5663480280144502,3.334252568261895e-05,1.431529919078883e-06,3.491720859360572e-05,0.005909078489375963,True
104,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.29665,mice_pmm,10,64.77190780593082,0.948682665021949,0.9342320703408941,0.0,2.3063500836250828e-05,2.5369850919875913e-05,0.0050368493048607195,False,0.17064517709933166,0.0,0.0001077639623874587,0.00011854035862620458,0.010887624103825617,False,0.2820509483427322,0.0,0.00042743864361409473,0.00047018250797550425,0.021683692212709167,False,0.0035600000000000033,1.418007e-05,1.1004444444444466e-06,1.539055888888889e-05,0.003923080280709138,True,0.5294642773831333,2.723175404430882e-05,1.7968163819626062e-05,4.699673424589749e-05,0.006855416416666277,True
104,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.504775,mice_pmm,10,79.88340333476663,0.948682665021949,0.7654607826244135,0.0,0.0004667075654995331,0.0005133783220494865,0.022657853429870325,False,0.5539369313233447,0.0,0.0030051658126450287,0.003305682393909532,0.057495064083010916,False,1.3147965912877262,0.0,0.041812029755067974,0.045993232730574776,0.21446032903680526,False,0.0091,1.4362699000000003e-05,2.343333333333331e-05,4.013936566666665e-05,0.006335563563461947,True,0.4289621898077386,1.5266036343422903e-05,9.261835297603065e-05,0.00011714622461705662,0.01082341095113073,True
