kmeans_full_data_cluster,n,pct,totalmins_count,totalmins_mean,totalmins_median,logindays_count,logindays_mean,logindays_median,loginwks_count,loginwks_mean,loginwks_median,pageviews_count,pageviews_mean,pageviews_median,posts_count,posts_mean,posts_median,ptp_count,ptp_mean,ptp_median,ate_count,ate_mean,ate_median,totaldays_count,totaldays_mean,totaldays_median,act_wkpv_count,act_wkpv_mean,act_wkpv_median,dur_wkpv_count,dur_wkpv_mean,dur_wkpv_median,act_ptp_count,act_ptp_mean,act_ptp_median,dur_ptp_count,dur_ptp_mean,dur_ptp_median,act_ate_count,act_ate_mean,act_ate_median,dur_ate_count,dur_ate_mean,dur_ate_median,sdwkpv_count,sdwkpv_mean,sdwkpv_median,sdptp_count,sdptp_mean,sdptp_median,sdate_count,sdate_mean,sdate_median,rate_wkpv_count,rate_wkpv_mean,rate_wkpv_median,rate_ptp_count,rate_ptp_mean,rate_ptp_median,rate_ate_count,rate_ate_mean,rate_ate_median
1,20,9.8,20,358.24808283353434,190.97593657815491,20,13.217610568748347,11.535945326445233,20,8.178429639410988,6.197422335776523,20,506.626837504371,327.45043781590834,20,2.4485981504895635,2.115947709856883,20,2.5969629447123737,2.0910831969780608,20,0.18084905329609846,0.007127739290562136,20,100.46871612184302,81.36442605014958,20,7.887804120197117,6.326062525205019,20,13.274442195161232,11.171852195092146,20,1.8695296382049036,1.6448178870198862,20,4.059180633616783,3.102451823545062,20,0.18079444276109996,0.006960728904734145,20,0.1805527439725477,0.0067160203729845,20,41.44304941309064,34.79232154102384,20,0.4377090837280795,0.430237051336946,20,0.04782234523053142,0.0020685446332723845,20,0.6208252368409213,0.6372160698989487,20,0.7083618203775511,0.6847169882689579,20,0.18077746476771872,0.0071006998154010455
2,26,12.7,26,736.4259270740641,512.5851379368905,26,30.753229215224742,26.691020917361584,26,12.30490299074531,12.04871211207329,26,1019.27832766149,771.209926570755,26,15.229850413503838,14.249404862770902,26,4.988993530574612,3.6559660810303676,26,10.505707289821702,8.604648984221633,26,118.62695157604395,112.07276074875831,26,12.336489583571678,12.249334527968077,26,16.585456588384737,15.837885293980856,26,2.942363130224162,2.2917935227833848,26,6.477040391684283,4.4848187789604665,26,5.1001348634087815,4.56066601118162,26,11.758092049331108,8.676017893367703,26,81.21766890865416,74.54445598922754,26,0.6721892169485242,0.6034952268555775,26,1.1223740048731783,1.1052364675698565,26,0.7452986260866059,0.7589024066251424,26,0.660571618169681,0.6009663483185741,26,0.547136128920122,0.5290739987100278
3,51,25.0,51,0.000966639398981268,0.0,51,0.0002817575490844993,0.0,51,0.0004577029178586171,6.279325658606822e-05,51,0.0007697921268611358,0.0,51,0.00041329573799862537,0.0,51,0.0002520533089830256,0.0,51,0.00035525821644136717,0.00018451301661122295,51,0.001045618106022288,0.0010090827548924197,51,0.00029950937847329073,0.0,51,0.0004916106736114258,0.0,51,0.0001919479278173475,0.0,51,0.0001710788055247616,0.0,51,0.00027340234382595556,0.0,51,0.0003211579361618179,6.695538291961005e-05,51,0.0006712484471851866,0.0,51,7.842006548997249e-05,0.0,51,7.624063090896778e-05,0.0,51,0.00011873150599535145,2.7866817670055322e-05,51,0.00011502794178756752,2.040445865783493e-05,51,0.00010019518388321497,0.0
4,23,11.3,23,276.85637847939284,200.7738908001337,23,16.347491854397322,12.578135394779219,23,9.491795067756412,8.451217629837569,23,422.09262608753926,302.1370002479826,23,4.055009998587288,3.7985649394535184,23,0.20592521265726849,0.014755373914112852,23,3.835897651383786,3.603453312849009,23,94.04524636363803,91.01855681041194,23,9.340182678113315,8.335335130464903,23,14.923154642455328,11.913458056474578,23,0.2180857102169992,0.014358655562610288,23,0.41810350455926903,0.004285949993111061,23,2.48445172035571,1.8779147020210378,23,4.760842932793627,2.5783023583184748,23,43.02036553906775,31.761086973459754,23,0.05409459095102596,0.004226330654112012,23,0.5679135328663195,0.6194813775940782,23,0.6564868819756989,0.6522945114204575,23,0.20010614822676362,0.014281973192325353,23,0.8098883060696247,0.7121336202128137
5,84,41.2,84,45.37147138250036,24.239624301750382,84,3.17207548804054,2.492786036672696,84,2.5266327151026973,2.3257111131590884,84,135.63092499001726,64.32122115738693,84,0.00031414353742002354,0.0,84,0.0002811762724798072,1.0488399901104178e-05,84,0.00033949090163800863,4.601326354214256e-05,84,44.202109926640745,25.223796042925194,84,2.526046045230121,2.326539188718344,84,4.569355560187956,3.1250080647876217,84,0.0001219107318711518,0.0,84,0.0002682519249461487,0.0,84,0.00019935075029618802,0.0,84,0.0002611943569525159,1.2989322712697314e-05,84,18.898757332649147,11.38082300341585,84,9.753002746424015e-05,0.0,84,8.387044398512303e-05,0.0,84,0.7781320638433801,0.7219929354487643,84,7.650314516194543e-05,0.0,84,9.659669232012299e-05,0.0
