base_random_state,method,mechanism,target_missing_rate,missingness_logit_slope,n_replications,mean_observed_missing_rate,sd_observed_missing_rate,min_observed_missing_rate,max_observed_missing_rate,mean_ari,sd_ari,min_ari,max_ari,mean_centroid_error,sd_centroid_error,min_centroid_error,max_centroid_error,mean_centroid_error_max,sd_centroid_error_max,min_centroid_error_max,max_centroid_error_max,mean_cluster_size_error,sd_cluster_size_error,min_cluster_size_error,max_cluster_size_error,mean_silhouette,sd_silhouette,min_silhouette,max_silhouette,mean_runtime_seconds,sd_runtime_seconds,min_runtime_seconds,max_runtime_seconds
101,kpod,MAR,0.3,-2.5,30,0.3000208333333333,0.0016978191301933935,0.2971,0.303575,0.41977997550699125,0.0074191830099323034,0.40560742241357606,0.43171479041776567,0.8368108017062558,0.02298245200330581,0.7912206530351172,0.8797812656987587,3.000002941084215,0.061521418602716,2.8861808548428654,3.1197143791014734,0.036366666666666665,0.008091729849298167,0.017599999999999994,0.0492,0.4250925047604938,0.006967703952943496,0.41039290642036097,0.43819825201619905,1.819557278137654,0.9063042500268162,1.338599600829184,4.207199583761394
101,kpod,MAR,0.3,-2.0,30,0.29999333333333333,0.0020195481456612174,0.295575,0.30465,0.45269175814450485,0.01284663248765842,0.4360852369988502,0.4852837390238915,0.7209122667580788,0.035107567882930665,0.6342099791554994,0.7882392623979894,2.495313021043666,0.11086093762635127,2.2049350465179445,2.6670910541231554,0.028226666666666667,0.007101769246939924,0.014599999999999991,0.046599999999999996,0.4359403522443783,0.007090277637735064,0.41916219275615363,0.4480832346117925,1.565899712499231,0.6478468179323469,1.2984116114675999,3.983484137803316
101,kpod,MAR,0.3,-1.25,30,0.29986083333333335,0.002453934941151105,0.2956,0.305075,0.6496867036476706,0.034991408512035756,0.5981615174478642,0.7227615645923103,0.4066758982975455,0.0761044714857102,0.25945644495807063,0.5610868438823575,1.0575183388005225,0.2395108692930115,0.6352479473303594,1.4774566655623176,0.010613333333333334,0.005932245799853965,0.002200000000000002,0.022399999999999996,0.5177801133544998,0.014073845361719753,0.4958662432427017,0.5449395298482098,1.3895612125595411,0.09540253071588384,1.2443478610366583,1.62188477255404
101,kpod,MAR,0.3,-0.75,30,0.2999116666666667,0.002637035081865326,0.295825,0.304875,0.783066655969085,0.02021025308584881,0.740272718499761,0.8145765291198019,0.2717354167607117,0.036029734289041375,0.21111702563240012,0.3571161711330954,0.38200865233871917,0.08942346169389287,0.2627904326881445,0.6051323191111497,0.0065600000000000025,0.0020378487643117446,0.004000000000000001,0.012000000000000007,0.5750135625411327,0.007852949514379393,0.5581916813620985,0.5875942067877807,1.1534999102043608,0.06585191899089646,1.0051873186603189,1.2654269523918629
101,kpod,MAR,0.3,-0.5,30,0.2998741666666667,0.002706294413773747,0.2958,0.305825,0.828832246334264,0.013557089006900294,0.8012913559167332,0.8530730420307875,0.25626470364549175,0.03771377026754863,0.16184076630835847,0.3253657474546961,0.35623305557173535,0.060994700675970445,0.2370256282935399,0.48114876582196325,0.007420000000000002,0.00207470812238817,0.005000000000000002,0.012999999999999989,0.5946728829645622,0.00534566459188154,0.5843363653002285,0.6062996198738899,1.0389184751547873,0.08357347680198549,0.9063446260988712,1.287069165147841
101,kpod,MAR,0.4,-2.5,30,0.399945,0.001970738527767591,0.39545,0.402825,0.42120117488059844,0.028460860764819133,0.3881780303084669,0.4597317296461039,1.0880280411615575,0.0681413127874011,0.998484755045628,1.198117573433956,3.637305432994383,0.05842665835789668,3.48881830208823,3.764794228783635,0.06548666666666667,0.050766176177432946,0.008200000000000008,0.1308,0.4509157392687769,0.01858162965082549,0.4209736507751581,0.4783315942162578,1.8264638562686741,0.38441312552726475,1.386037329211831,2.8472893284633756
101,kpod,MAR,0.4,-2.0,30,0.399845,0.002036778219944754,0.39565,0.403275,0.3911492598254559,0.007295894925072023,0.3822577484630411,0.4139011689639754,0.9751414509577534,0.04483262227190158,0.8810213250957031,1.0484358364842334,3.278104482715078,0.10496443822513414,3.0262462231533993,3.4264005189774687,0.02952,0.014476959101537389,0.006600000000000006,0.07339999999999999,0.4405607722764738,0.01069511762097285,0.42298371056411727,0.4759307956234127,1.628087560646236,0.15986880065175066,1.4105424312874675,2.0455913385376334
101,kpod,MAR,0.4,-1.25,30,0.3998875,0.0022886314801042473,0.395425,0.40345,0.5006916939438875,0.026480542342410457,0.4529185653523958,0.5637761525376657,0.6422437424669801,0.07196364994756653,0.4965162519945768,0.81121780673462,1.778254476444662,0.23442107590124578,1.0519096048087686,2.2374453982184317,0.008933333333333337,0.004528631774291926,0.0034000000000000002,0.0206,0.4896880012299217,0.01265201608079164,0.46983867877839325,0.5257159217359793,1.7473233768095573,0.48996400634861453,1.4193618288263679,3.559873193502426
101,kpod,MAR,0.4,-0.75,30,0.40015,0.002554222332557979,0.394875,0.404675,0.6728148217868298,0.023415127682386645,0.6303510320515284,0.7171267023761024,0.3979751660584501,0.053817058136670794,0.3075573483472794,0.5190358887681465,0.6067759149056418,0.14295466281846878,0.39323206406374683,0.9106078544985886,0.012160000000000002,0.0037620244000015303,0.0056000000000000025,0.0214,0.5705066571828815,0.009779815042394219,0.5525843814578015,0.5942201917558187,1.3980215372517706,0.08775236743743561,1.2372141983360052,1.6537652099505067
101,kpod,MAR,0.4,-0.5,30,0.40041166666666667,0.0026038162752779425,0.3936,0.4047,0.742247779082539,0.014820050498976913,0.7132091321717403,0.7736918881922386,0.3560592367917501,0.05277242149541676,0.2506574999922041,0.46394273459712554,0.5091451970517284,0.08884648250616693,0.3159248067580995,0.7575580380012941,0.013306666666666668,0.003549738536591235,0.007200000000000003,0.020799999999999996,0.599760727525528,0.005418577449647168,0.5920807557725382,0.6104575997834535,1.2260754404589533,0.08012503540015832,1.1104230182245374,1.4936599787324667
