cluster,totalmins,logindays,loginwks,pageviews,posts,ptp,ate,totaldays,act_wkpv,dur_wkpv,act_ptp,dur_ptp,act_ate,dur_ate,sdwkpv,sdptp,sdate,rate_wkpv,rate_ptp,rate_ate
1,0.8602187694761145,0.8917986835653195,0.9078006074277071,0.8104930800983662,0.6901567049921676,1.3518679933123317,-0.31561403607121524,0.8165313774367082,0.9632345092559621,0.9577784581996132,1.5051123346820583,1.317970546512426,-0.2562507820996843,-0.3023064700473781,0.738920733456339,1.2133513726772889,-0.3039389026145477,0.2579644030778439,1.9484291559113662,0.14940739110213763
2,0.03760827144130707,-0.1497424670637192,-0.06811628163568703,0.10745687042913293,-0.5843326798866058,-0.4704195838077716,-0.5028585983759164,0.23516591280631335,-0.07199429737512074,0.011893564376681407,-0.4832693662897834,-0.44811487786901316,-0.5048100775848915,-0.48455370077798987,0.09361408592032425,-0.44680084346174126,-0.47553675832509756,0.47271325940253023,-0.4850048234436673,-0.4824925599311688
3,0.8823705326426277,1.0903928041728228,1.1199531291083726,0.8877592174752155,1.1348500979617524,-0.1254105795988694,1.4872946557471016,0.8419832650138355,1.109664397788049,1.0033149826254755,-0.11523502186925812,-0.1833095170641219,1.67781928418748,1.6083653720780828,0.8190002219927609,-0.10193921291821897,1.2400041789898366,0.4044948388978072,0.3196508636529269,1.6144320898894189
4,1.3902694252356051,1.5875679208386364,1.3346627854171598,1.2021536958709294,2.35123226628449,2.5653521444067424,2.2527390448592572,0.8271218066865451,1.3292906245557599,1.0336558415830859,2.48901399493156,2.506767686137991,1.9300685982618728,1.9062900065463175,1.2229505796268,2.4873183872478237,2.3849663428655146,0.660875425817075,1.3705981770732496,1.475259845157453
5,-1.4447153940221975,-1.2621332995411907,-1.3587763455487967,-1.5010648048314557,-0.5952552890971119,-0.47041958380777155,-0.5160163243757069,-1.6005318313244197,-1.3654959890132359,-1.365613593490985,-0.48326936628978423,-0.44811487786901294,-0.5222764064568247,-0.49736026293743896,-1.4125596924082866,-0.44680084346174154,-0.4875949860236768,-1.555125767829511,-0.4850048234436675,-0.52689634027405
