cluster,totalmins,logindays,loginwks,pageviews,posts,ptp,ate,totaldays,act_wkpv,dur_wkpv,act_ptp,dur_ptp,act_ate,dur_ate,sdwkpv,sdptp,sdate,rate_wkpv,rate_ptp,rate_ate
1,207.7436254115661,12.455845071565456,7.321178128666229,320.5693603665831,2.441612995155962,2.5075910530725523,0.1734604600046263,92.20639112125858,7.776896406478173,13.07511703007243,1.8299016670651875,2.6115128340653824,0.17346046000462645,0.1734604600046264,31.199512076000573,0.45700961863317197,0.050052193499433066,0.6127698994194017,0.7901166119494856,0.17346046000462634
2,30.02872272432269,2.828443370734026,2.3418128149916897,54.553731661631176,0.010557571994473491,0.0,0.010557571994473098,30.314369992461486,2.3418128149916897,3.7962453040214834,3.885780586188049e-16,0.0,0.010557571994472537,0.010557571994473042,10.365560433925864,1.387778780781446e-16,0.0032118050271604886,0.7067032855064017,1.249000902703301e-16,0.010557571994472876
3,218.73845134921157,16.10005095594078,9.146458677574236,389.01636332666766,4.277849397166885,0.26819237799349466,3.9480927049834076,96.76516298641376,9.061389808445629,13.823839539511123,0.21232606681354455,0.21232606681354457,2.7542295440915345,4.6228273477241455,35.64142992177626,0.08132407423317345,0.5831593035168174,0.6762855807692463,0.21232606681354452,0.6594059295506691
4,711.9179094030977,30.158390367052,11.401731042048594,854.2571281808963,15.997833399642822,7.089790052424981,8.115391657929246,94.07686945036119,11.34883370576069,14.344692261782656,3.734992074764248,7.5720354926536295,3.36909828135619,6.17894600254953,69.31987039439987,0.9449128754845013,1.1466392927100095,0.7934936823867615,0.5589543467815516,0.6056732226542867
5,1.776356839400252e-15,8.881784197001256e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,2.6645352591003792e-15,2.2204460492503136e-16,1.110223024625157e-15,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-17,8.326672684688674e-17,1.6653345369377353e-16,6.938893903907228e-17,5.551115123125783e-17
